,TransactionID,Machine,Day,Medication,Type,AmtRemaining
31115,YKHLZUMPQJF8,1,2020-01-31,pravastatin 20mg TAB,Withdrawal,27
31116,73J3WET9STVQ,1,2020-01-31,pravastatin 20mg TAB,Withdrawal,25
31117,LPAURQWYPADS,1,2020-01-31,pravastatin 20mg TAB,Withdrawal,23
31118,SQNTPG9EZAEL,1,2020-01-31,pravastatin 20mg TAB,Withdrawal,22
31119,YIDV6ZTBFGBR,1,2020-02-01,pravastatin 20mg TAB,Withdrawal,19
31120,BKR0XUPGS72O,1,2020-02-01,pravastatin 20mg TAB,Withdrawal,16
31121,QI6FJ13KDE8O,1,2020-02-01,pravastatin 20mg TAB,Withdrawal,15
31122,ZSMJF0RW7BNQ,1,2020-02-01,pravastatin 20mg TAB,Withdrawal,12
31123,75BRPUFH4ZL9,1,2020-02-02,pravastatin 20mg TAB,Withdrawal,9
31124,BATZVEUAZC50,1,2020-02-02,pravastatin 20mg TAB,Withdrawal,7
31125,Q2DEHIRXIY9P,1,2020-02-02,pravastatin 20mg TAB,Withdrawal,4
31126,2AYOTADRNX74,1,2020-02-02,pravastatin 20mg TAB,Withdrawal,3
31127,TYQEEWJFHV6B,1,2020-02-03,pravastatin 20mg TAB,Withdrawal,2
31128,QE1EON5BXQOP,1,2020-02-03,pravastatin 20mg TAB,Withdrawal,0
31129,LRA9UA8JEY66,1,2020-02-03,pravastatin 20mg TAB,Refill,30
31130,2BY39M1OL9J7,1,2020-02-03,pravastatin 20mg TAB,Withdrawal,29
31131,SJP4CWWAJO7S,1,2020-02-04,pravastatin 20mg TAB,Withdrawal,28
31132,W72ZCA5I8HWM,1,2020-02-04,pravastatin 20mg TAB,Withdrawal,27
31133,1C1I38OGRD9I,1,2020-02-04,pravastatin 20mg TAB,Withdrawal,26
31134,ZNY4IA7FS12A,1,2020-02-04,pravastatin 20mg TAB,Withdrawal,24
31135,QVAKR291MD57,1,2020-02-04,pravastatin 20mg TAB,Withdrawal,21
31136,O9ORW2VD7PP1,1,2020-02-05,pravastatin 20mg TAB,Withdrawal,19
31137,5B8ALFPMI52H,1,2020-02-05,pravastatin 20mg TAB,Withdrawal,18
31138,CIKZ5CH3RVD6,1,2020-02-05,pravastatin 20mg TAB,Withdrawal,17
31139,JAZK7RZ0YH6S,1,2020-02-05,pravastatin 20mg TAB,Withdrawal,16
31140,B19C34P31X2W,1,2020-02-06,pravastatin 20mg TAB,Withdrawal,14
31141,Y1ADW2Q5FDCU,1,2020-02-06,pravastatin 20mg TAB,Withdrawal,13
31142,I194FWJR1K0B,1,2020-02-06,pravastatin 20mg TAB,Withdrawal,11
31143,1384LHVY1NEM,1,2020-02-06,pravastatin 20mg TAB,Withdrawal,9
31144,X6RS2AUQMHC0,1,2020-02-07,pravastatin 20mg TAB,Withdrawal,7
31145,N8CGZ2Z8RJ78,1,2020-02-07,pravastatin 20mg TAB,Withdrawal,5
31146,NGYWERLR8D6N,1,2020-02-07,pravastatin 20mg TAB,Withdrawal,2
31147,P1YWIT54DFKU,1,2020-02-07,pravastatin 20mg TAB,Withdrawal,0
31148,Y34V9NIFFDOT,1,2020-02-07,pravastatin 20mg TAB,Refill,30
31149,BJRWFVMFAABS,1,2020-02-08,pravastatin 20mg TAB,Withdrawal,29
31150,UYUF9MFZH0US,1,2020-02-08,pravastatin 20mg TAB,Withdrawal,27
31151,WKCH6TI9IV6D,1,2020-02-08,pravastatin 20mg TAB,Withdrawal,25
31152,BFSFMHX5IW1P,1,2020-02-08,pravastatin 20mg TAB,Withdrawal,24
31153,RLDB2B5JDU6F,1,2020-02-09,pravastatin 20mg TAB,Withdrawal,21
31154,V85VMN8CDOMD,1,2020-02-09,pravastatin 20mg TAB,Withdrawal,19
31155,BUHHKYZZGU6L,1,2020-02-09,pravastatin 20mg TAB,Withdrawal,17
31156,ZXZX30D3OBVA,1,2020-02-09,pravastatin 20mg TAB,Withdrawal,15
31157,T9YDTX3UW1U3,1,2020-02-10,pravastatin 20mg TAB,Withdrawal,14
31158,NZ1RGJ5O95YZ,1,2020-02-10,pravastatin 20mg TAB,Withdrawal,13
31159,TSCTYJHTEPJL,1,2020-02-10,pravastatin 20mg TAB,Withdrawal,11
31160,8G5SBXZOK89C,1,2020-02-10,pravastatin 20mg TAB,Withdrawal,9
31161,JPOO12BPP7H1,1,2020-02-11,pravastatin 20mg TAB,Withdrawal,7
31162,2W58NJGDR7IQ,1,2020-02-11,pravastatin 20mg TAB,Withdrawal,5
31163,S9LFSMR7LWU7,1,2020-02-11,pravastatin 20mg TAB,Withdrawal,3
31164,ILSZPNT09JW3,1,2020-02-11,pravastatin 20mg TAB,Withdrawal,2
31165,COAJR2L9HNPC,1,2020-02-11,pravastatin 20mg TAB,Withdrawal,0
31166,HRVOMAPWSODW,1,2020-02-12,pravastatin 20mg TAB,Refill,30
31167,TGNKBN2JOGDA,1,2020-02-12,pravastatin 20mg TAB,Withdrawal,28
31168,HYQNKORRTFMA,1,2020-02-12,pravastatin 20mg TAB,Withdrawal,25
31169,75MZ9XYULGYY,1,2020-02-12,pravastatin 20mg TAB,Withdrawal,23
31170,9BZGCY55RCBR,1,2020-02-13,pravastatin 20mg TAB,Withdrawal,20
31171,7KCF2CLDKTJ3,1,2020-02-13,pravastatin 20mg TAB,Withdrawal,19
31172,9S9IB3JRENYB,1,2020-02-13,pravastatin 20mg TAB,Withdrawal,18
31173,DK80X9ZVM4CK,1,2020-02-13,pravastatin 20mg TAB,Withdrawal,17
31174,CF3Q5W161DKG,1,2020-02-14,pravastatin 20mg TAB,Withdrawal,14
31175,VEED1QW7ZXI3,1,2020-02-14,pravastatin 20mg TAB,Withdrawal,13
31176,K1YY4O27M4IC,1,2020-02-14,pravastatin 20mg TAB,Withdrawal,12
31177,G1WYJGS693XM,1,2020-02-14,pravastatin 20mg TAB,Withdrawal,10
31178,Q9O2DKZJ9MC5,1,2020-02-15,pravastatin 20mg TAB,Withdrawal,8
31179,LRHW4S6UQG2J,1,2020-02-15,pravastatin 20mg TAB,Withdrawal,7
31180,E72TXW9HLYV0,1,2020-02-15,pravastatin 20mg TAB,Withdrawal,4
31181,V3HR6L5ESUU9,1,2020-02-15,pravastatin 20mg TAB,Withdrawal,3
31182,WJFANRSQ9KUI,1,2020-02-15,pravastatin 20mg TAB,Withdrawal,2
31183,2BA64JZJM7KR,1,2020-02-16,pravastatin 20mg TAB,Withdrawal,1
31184,T353WZ6668R0,1,2020-02-16,pravastatin 20mg TAB,Withdrawal,0
31185,1497N817KGNA,1,2020-02-16,pravastatin 20mg TAB,Refill,30
31186,L1KTWAYJOLNU,1,2020-02-16,pravastatin 20mg TAB,Withdrawal,28
31187,GZ57R15M4X4X,1,2020-02-17,pravastatin 20mg TAB,Withdrawal,27
31188,20UQ90YB6FHJ,1,2020-02-17,pravastatin 20mg TAB,Withdrawal,25
31189,OLJIW36B9VLS,1,2020-02-17,pravastatin 20mg TAB,Withdrawal,22
31190,5DYOXU8YI3XF,1,2020-02-17,pravastatin 20mg TAB,Withdrawal,20
31191,R4HAP90Q07Y1,1,2020-02-18,pravastatin 20mg TAB,Withdrawal,18
31192,AY8XI4481EOM,1,2020-02-18,pravastatin 20mg TAB,Withdrawal,17
31193,8YBM7NIXCX2S,1,2020-02-18,pravastatin 20mg TAB,Withdrawal,16
31194,DOW8GWB7UZXE,1,2020-02-18,pravastatin 20mg TAB,Withdrawal,13
31195,XUQM5A1TCYR9,1,2020-02-18,pravastatin 20mg TAB,Withdrawal,12
31196,TO5YCZ2DN5XY,1,2020-02-19,pravastatin 20mg TAB,Withdrawal,11
31197,4D5CJLXGGIOG,1,2020-02-19,pravastatin 20mg TAB,Withdrawal,8
31198,PYF229RWAMY0,1,2020-02-19,pravastatin 20mg TAB,Withdrawal,6
31199,UURVCF29SDA0,1,2020-02-19,pravastatin 20mg TAB,Withdrawal,4
31200,3XXK0MKEH8BW,1,2020-02-20,pravastatin 20mg TAB,Withdrawal,1
31201,67NPREWHRX3F,1,2020-02-20,pravastatin 20mg TAB,Withdrawal,0
31202,MOZ65ZM3YG5R,1,2020-02-20,pravastatin 20mg TAB,Refill,30
31203,QNQKE9C17CN1,1,2020-02-20,pravastatin 20mg TAB,Withdrawal,28
31204,1VQJM4FZJ9ZV,1,2020-02-21,pravastatin 20mg TAB,Withdrawal,25
31205,XRX9OSI9GF82,1,2020-02-21,pravastatin 20mg TAB,Withdrawal,24
31206,R11E1IDF0PGD,1,2020-02-21,pravastatin 20mg TAB,Withdrawal,21
31207,39Y5D7WWBGPD,1,2020-02-21,pravastatin 20mg TAB,Withdrawal,18
31208,2DEHYKA75EP2,1,2020-02-22,pravastatin 20mg TAB,Withdrawal,15
31209,ATW3EQMY0NHO,1,2020-02-22,pravastatin 20mg TAB,Withdrawal,14
31210,AYNL570PITG6,1,2020-02-22,pravastatin 20mg TAB,Withdrawal,13
31211,K3FXR74M7O4K,1,2020-02-22,pravastatin 20mg TAB,Withdrawal,10
31212,1HFYDY9PMIXX,1,2020-02-22,pravastatin 20mg TAB,Withdrawal,8
31213,RJIVKL9BOULJ,1,2020-02-23,pravastatin 20mg TAB,Withdrawal,6
31214,IPHVOM7LE8UF,1,2020-02-23,pravastatin 20mg TAB,Withdrawal,3
31215,AMF8ZL14E28O,1,2020-02-23,pravastatin 20mg TAB,Withdrawal,0
31216,8G7CYLWVWVZQ,1,2020-02-23,pravastatin 20mg TAB,Refill,30
31217,NJIMD7K1F78V,1,2020-02-24,pravastatin 20mg TAB,Withdrawal,28
31218,G85WWIHOTNH0,1,2020-02-24,pravastatin 20mg TAB,Withdrawal,25
31219,DM47NRG4WB3Q,1,2020-02-24,pravastatin 20mg TAB,Withdrawal,24
31220,WM200DFC9DYW,1,2020-02-24,pravastatin 20mg TAB,Withdrawal,22
31221,ZORH2E1W8VYF,1,2020-02-25,pravastatin 20mg TAB,Withdrawal,21
31222,TF8DMEJS6YWY,1,2020-02-25,pravastatin 20mg TAB,Withdrawal,20
31223,XBJ512TTN4DI,1,2020-02-25,pravastatin 20mg TAB,Withdrawal,19
31224,LFRTS0HLOQ41,1,2020-02-25,pravastatin 20mg TAB,Withdrawal,18
31225,VOLCR6U6VWK9,1,2020-02-26,pravastatin 20mg TAB,Withdrawal,16
31226,JGN75106NS7E,1,2020-02-26,pravastatin 20mg TAB,Withdrawal,14
31227,8VFP4A17AUJG,1,2020-02-26,pravastatin 20mg TAB,Withdrawal,11
31228,5V3V5EK7YMZI,1,2020-02-26,pravastatin 20mg TAB,Withdrawal,8
31229,KNZAKX5J3YY6,1,2020-02-26,pravastatin 20mg TAB,Withdrawal,7
31230,QMM21TXJ2E2Y,1,2020-02-27,pravastatin 20mg TAB,Withdrawal,6
31231,QDGP4VLYMCQU,1,2020-02-27,pravastatin 20mg TAB,Withdrawal,4
31232,4YAAAWV0V00E,1,2020-02-27,pravastatin 20mg TAB,Withdrawal,1
31233,M72O9RBOCHXS,1,2020-02-27,pravastatin 20mg TAB,Withdrawal,0
31234,58866WEYI2W4,1,2020-02-28,pravastatin 20mg TAB,Refill,30
31235,YOPCWLVI58PN,1,2020-02-28,pravastatin 20mg TAB,Withdrawal,27
31236,FKVXPW9G27OD,1,2020-02-28,pravastatin 20mg TAB,Withdrawal,25
31237,T5BTDOKRWXRM,1,2020-02-28,pravastatin 20mg TAB,Withdrawal,22
31238,PR56MRMINSOP,1,2020-02-29,pravastatin 20mg TAB,Withdrawal,19
31239,7FWTOX55LPML,1,2020-02-29,pravastatin 20mg TAB,Withdrawal,18
31240,KGUNU49M4O90,1,2020-02-29,pravastatin 20mg TAB,Withdrawal,16
31241,UHSPA5FSAN7S,1,2020-02-29,pravastatin 20mg TAB,Withdrawal,13
31242,QWEEUSYHI3NM,1,2020-03-01,pravastatin 20mg TAB,Withdrawal,11
31243,JK8V16F7Z6HK,1,2020-03-01,pravastatin 20mg TAB,Withdrawal,9
31244,X00AQF55IBJI,1,2020-03-01,pravastatin 20mg TAB,Withdrawal,7
31245,C5LZLJRETTB5,1,2020-03-01,pravastatin 20mg TAB,Withdrawal,4
31246,XOZI6BI4Z6SI,1,2020-03-01,pravastatin 20mg TAB,Withdrawal,1
31247,LZ709QYWRW1R,1,2020-03-02,pravastatin 20mg TAB,Withdrawal,0
31248,YDFSN2V3KDSM,1,2020-03-02,pravastatin 20mg TAB,Refill,30
31249,WVAQTNGORZYF,1,2020-03-02,pravastatin 20mg TAB,Withdrawal,28
31250,1RZC78JIBMMJ,1,2020-03-02,pravastatin 20mg TAB,Withdrawal,26
31251,5BD78OT51GPT,1,2020-03-03,pravastatin 20mg TAB,Withdrawal,23
31252,8B4SHE5C6SBD,1,2020-03-03,pravastatin 20mg TAB,Withdrawal,21
31253,3A0H6UIAS88O,1,2020-03-03,pravastatin 20mg TAB,Withdrawal,19
31254,TESO1S3CA4WU,1,2020-03-03,pravastatin 20mg TAB,Withdrawal,18
31255,I6DZLNDAZ0PS,1,2020-03-04,pravastatin 20mg TAB,Withdrawal,16
31256,T6JESQAQMXLG,1,2020-03-04,pravastatin 20mg TAB,Withdrawal,13
31257,2FJE47J90RQH,1,2020-03-04,pravastatin 20mg TAB,Withdrawal,10
31258,L21ZMZBCV6QU,1,2020-03-04,pravastatin 20mg TAB,Withdrawal,8
31259,9TJE1Q9NF7QK,1,2020-03-04,pravastatin 20mg TAB,Withdrawal,7
31260,UTDFWKUDUSY8,1,2020-03-05,pravastatin 20mg TAB,Withdrawal,4
31261,S4OFMSNKLJC8,1,2020-03-05,pravastatin 20mg TAB,Withdrawal,3
31262,1I4IYE9WLZ59,1,2020-03-05,pravastatin 20mg TAB,Withdrawal,1
31263,KSG0A0VUCL3W,1,2020-03-05,pravastatin 20mg TAB,Withdrawal,0
31264,8Q13CMKD98EO,1,2020-03-06,pravastatin 20mg TAB,Refill,30
31265,G1FFZBFV0EKU,1,2020-03-06,pravastatin 20mg TAB,Withdrawal,28
31266,T6VO86WVQBE7,1,2020-03-06,pravastatin 20mg TAB,Withdrawal,27
31267,K884ZOPMERKW,1,2020-03-06,pravastatin 20mg TAB,Withdrawal,26
31268,WQ2JA9BUOTGD,1,2020-03-07,pravastatin 20mg TAB,Withdrawal,25
31269,EA280WJQXK6A,1,2020-03-07,pravastatin 20mg TAB,Withdrawal,24
31270,C2MLH7A198QX,1,2020-03-07,pravastatin 20mg TAB,Withdrawal,23
31271,GJ7U4V01RERR,1,2020-03-07,pravastatin 20mg TAB,Withdrawal,21
31272,KCUGIV92D34X,1,2020-03-08,pravastatin 20mg TAB,Withdrawal,18
31273,7OW89CT73FO3,1,2020-03-08,pravastatin 20mg TAB,Withdrawal,15
31274,E8G78B28PUNV,1,2020-03-08,pravastatin 20mg TAB,Withdrawal,12
31275,8JZNR1ODPRO8,1,2020-03-08,pravastatin 20mg TAB,Withdrawal,11
31276,7F9XQQKAIF82,1,2020-03-08,pravastatin 20mg TAB,Withdrawal,8
31277,FV9BKANELY1A,1,2020-03-09,pravastatin 20mg TAB,Withdrawal,5
31278,XAUFQ3P7YCQU,1,2020-03-09,pravastatin 20mg TAB,Withdrawal,2
31279,9SBJSLMNIDW1,1,2020-03-09,pravastatin 20mg TAB,Withdrawal,0
31280,V66ARW7YA3XG,1,2020-03-09,pravastatin 20mg TAB,Refill,30
31281,UL24PGLWYM4H,1,2020-03-10,pravastatin 20mg TAB,Withdrawal,29
31282,ERLQURV6AHNP,1,2020-03-10,pravastatin 20mg TAB,Withdrawal,26
31283,W7L4KFLQ0X6K,1,2020-03-10,pravastatin 20mg TAB,Withdrawal,23
31284,A8LPOZJ2D55M,1,2020-03-10,pravastatin 20mg TAB,Withdrawal,21
31285,AHV85MY0Y3E3,1,2020-03-11,pravastatin 20mg TAB,Withdrawal,18
31286,SH73W1TDCVON,1,2020-03-11,pravastatin 20mg TAB,Withdrawal,16
31287,B7OK3UI07LIN,1,2020-03-11,pravastatin 20mg TAB,Withdrawal,14
31288,5NLG0IV624DQ,1,2020-03-11,pravastatin 20mg TAB,Withdrawal,11
31289,5278BMWICM5B,1,2020-03-12,pravastatin 20mg TAB,Withdrawal,9
31290,FQMU4CWZDRO1,1,2020-03-12,pravastatin 20mg TAB,Withdrawal,7
31291,R5ES3EN0COKS,1,2020-03-12,pravastatin 20mg TAB,Withdrawal,5
31292,ZFTNMV00BTP9,1,2020-03-12,pravastatin 20mg TAB,Withdrawal,3
31293,B58SEP5E618L,1,2020-03-12,pravastatin 20mg TAB,Withdrawal,1
31294,NHRBDSPBRDCV,1,2020-03-13,pravastatin 20mg TAB,Withdrawal,0
31295,Z90087Q80QKP,1,2020-03-13,pravastatin 20mg TAB,Refill,30
31296,FX9MMUYNZLT2,1,2020-03-13,pravastatin 20mg TAB,Withdrawal,27
31297,J9EMZOWCVGDJ,1,2020-03-13,pravastatin 20mg TAB,Withdrawal,25
31298,DN7P2AX3ZCD4,1,2020-03-14,pravastatin 20mg TAB,Withdrawal,23
31299,ONGJGCPTMXPS,1,2020-03-14,pravastatin 20mg TAB,Withdrawal,20
31300,24MJ1UZRPEVW,1,2020-03-14,pravastatin 20mg TAB,Withdrawal,18
31301,0V9HLEVUHKTF,1,2020-03-14,pravastatin 20mg TAB,Withdrawal,17
31302,VCJ3WJ9GPDQO,1,2020-03-15,pravastatin 20mg TAB,Withdrawal,16
31303,CDXQOSDZ3WZT,1,2020-03-15,pravastatin 20mg TAB,Withdrawal,14
31304,16PBQXBW0OTR,1,2020-03-15,pravastatin 20mg TAB,Withdrawal,13
31305,GIE883JCIU91,1,2020-03-15,pravastatin 20mg TAB,Withdrawal,11
31306,8BVT786SA7IR,1,2020-03-15,pravastatin 20mg TAB,Withdrawal,8
31307,WTL94D06DZHH,1,2020-03-16,pravastatin 20mg TAB,Withdrawal,6
31308,VHG3UVQX3WXY,1,2020-03-16,pravastatin 20mg TAB,Withdrawal,4
31309,IT87S6DU3H02,1,2020-03-16,pravastatin 20mg TAB,Withdrawal,3
31310,TSIXZT7NO6H6,1,2020-03-16,pravastatin 20mg TAB,Withdrawal,2
31311,BPMC3JI54I3E,1,2020-03-17,pravastatin 20mg TAB,Withdrawal,0
31312,RJ1CBGYDL648,1,2020-03-17,pravastatin 20mg TAB,Refill,30
31313,R2ZKRTT3AC7E,1,2020-03-17,pravastatin 20mg TAB,Withdrawal,27
31314,GLMIKXMYNXZ6,1,2020-03-17,pravastatin 20mg TAB,Withdrawal,26
31315,L7QZU4B12P1V,1,2020-03-18,pravastatin 20mg TAB,Withdrawal,25
31316,K788B21IEB8A,1,2020-03-18,pravastatin 20mg TAB,Withdrawal,23
31317,X72T0VM8WX1S,1,2020-03-18,pravastatin 20mg TAB,Withdrawal,22
31318,3K0UECNVBMYR,1,2020-03-18,pravastatin 20mg TAB,Withdrawal,20
31319,EZWM1PHHIOGV,1,2020-03-19,pravastatin 20mg TAB,Withdrawal,17
31320,6QHMVP71UB67,1,2020-03-19,pravastatin 20mg TAB,Withdrawal,14
31321,A1RZZVFQADRW,1,2020-03-19,pravastatin 20mg TAB,Withdrawal,12
31322,S0QYGMTH5YO1,1,2020-03-19,pravastatin 20mg TAB,Withdrawal,9
31323,6ZBDZOW8B1FC,1,2020-03-19,pravastatin 20mg TAB,Withdrawal,7
31324,X26ZD35UEGOQ,1,2020-03-20,pravastatin 20mg TAB,Withdrawal,5
31325,NZRXCHUS9XTL,1,2020-03-20,pravastatin 20mg TAB,Withdrawal,4
31326,IE41C72DQFMY,1,2020-03-20,pravastatin 20mg TAB,Withdrawal,3
31327,J02Z5T61PM4N,1,2020-03-20,pravastatin 20mg TAB,Withdrawal,0
31328,4B4R4QF5DWFW,1,2020-03-21,pravastatin 20mg TAB,Refill,30
31329,SOAXBI2CKW6E,1,2020-03-21,pravastatin 20mg TAB,Withdrawal,28
31330,UEYY7R8XKHA6,1,2020-03-21,pravastatin 20mg TAB,Withdrawal,26
31331,Y0IAGUAPDX06,1,2020-03-21,pravastatin 20mg TAB,Withdrawal,23
31332,YJGP9T5RALW2,1,2020-03-22,pravastatin 20mg TAB,Withdrawal,22
31333,P7U38MUM9FB0,1,2020-03-22,pravastatin 20mg TAB,Withdrawal,20
31334,7VJ134HGPXBO,1,2020-03-22,pravastatin 20mg TAB,Withdrawal,17
31335,8N59V0K8IHBR,1,2020-03-22,pravastatin 20mg TAB,Withdrawal,15
31336,PY2337PAXEOL,1,2020-03-23,pravastatin 20mg TAB,Withdrawal,13
31337,0PBO0K4ERTUO,1,2020-03-23,pravastatin 20mg TAB,Withdrawal,10
31338,0L2AE8G9GKFP,1,2020-03-23,pravastatin 20mg TAB,Withdrawal,7
31339,11RV4JT5ENX2,1,2020-03-23,pravastatin 20mg TAB,Withdrawal,5
31340,KKMYUYO99U1S,1,2020-03-23,pravastatin 20mg TAB,Withdrawal,2
31341,V4ZDYIVE6G9C,1,2020-03-24,pravastatin 20mg TAB,Withdrawal,0
31342,VAD35X787F68,1,2020-03-24,pravastatin 20mg TAB,Refill,30
31343,4GBD8LZJSBEW,1,2020-03-24,pravastatin 20mg TAB,Withdrawal,28
31344,NUQPYF6NFXMM,1,2020-03-24,pravastatin 20mg TAB,Withdrawal,25
31345,K31FGY4MTF5J,1,2020-03-25,pravastatin 20mg TAB,Withdrawal,22
31346,JZBBDSX4H57V,1,2020-03-25,pravastatin 20mg TAB,Withdrawal,20
31347,E1IK251OD21B,1,2020-03-25,pravastatin 20mg TAB,Withdrawal,18
31348,RL95MX52BXJK,1,2020-03-25,pravastatin 20mg TAB,Withdrawal,15
31349,BT0WPGZKWZDU,1,2020-03-26,pravastatin 20mg TAB,Withdrawal,13
31350,XSSNNOZZE0KP,1,2020-03-26,pravastatin 20mg TAB,Withdrawal,11
31351,KC7MD8N8JUQE,1,2020-03-26,pravastatin 20mg TAB,Withdrawal,8
31352,RLERV3ZTGVWX,1,2020-03-26,pravastatin 20mg TAB,Withdrawal,5
31353,DZ549D7CN7UB,1,2020-03-27,pravastatin 20mg TAB,Withdrawal,2
31354,2W78FX4ZG9TB,1,2020-03-27,pravastatin 20mg TAB,Withdrawal,1
31355,TSAF71LB5SRV,1,2020-03-27,pravastatin 20mg TAB,Withdrawal,0
31356,QHA237UJ1JIR,1,2020-03-27,pravastatin 20mg TAB,Refill,30
31357,5KRNWP1UD1ME,1,2020-03-27,pravastatin 20mg TAB,Withdrawal,28
31358,LIPQ88BABHD2,1,2020-03-28,pravastatin 20mg TAB,Withdrawal,25
31359,W9RZGNTM0SV3,1,2020-03-28,pravastatin 20mg TAB,Withdrawal,24
31360,1ACB0CNO42M7,1,2020-03-28,pravastatin 20mg TAB,Withdrawal,22
31361,QVFUV2FPTUEO,1,2020-03-28,pravastatin 20mg TAB,Withdrawal,20
31362,L861884Q6ZOW,1,2020-03-29,pravastatin 20mg TAB,Withdrawal,19
31363,NFJOLHQI21G2,1,2020-03-29,pravastatin 20mg TAB,Withdrawal,16
31364,XY203MLTOV1R,1,2020-03-29,pravastatin 20mg TAB,Withdrawal,14
31365,MQOK2O30Q9QB,1,2020-03-29,pravastatin 20mg TAB,Withdrawal,13
31366,V6M2HBPD70TW,1,2020-03-30,pravastatin 20mg TAB,Withdrawal,12
31367,Y7DUUF0NDHS3,1,2020-03-30,pravastatin 20mg TAB,Withdrawal,11
31368,PQDG5NEBP4IH,1,2020-03-30,pravastatin 20mg TAB,Withdrawal,9
31369,D9PLBBAZ9QJ8,1,2020-03-30,pravastatin 20mg TAB,Withdrawal,8
31370,9TQY95JN60H8,1,2020-03-30,pravastatin 20mg TAB,Withdrawal,6
31371,GS5JH8PM4RRZ,1,2020-03-31,pravastatin 20mg TAB,Withdrawal,3
31372,B0TDQI8M1B7M,1,2020-03-31,pravastatin 20mg TAB,Withdrawal,0
31373,RBBGGKHN4NKW,1,2020-03-31,pravastatin 20mg TAB,Refill,30
31374,ZK6GWNSM6L10,1,2020-03-31,pravastatin 20mg TAB,Withdrawal,28
31375,OMGSWDSJK0R8,1,2020-04-01,pravastatin 20mg TAB,Withdrawal,25
31376,N2QY2AGL0T9H,1,2020-04-01,pravastatin 20mg TAB,Withdrawal,22
31377,ENSCI30TS3HF,1,2020-04-01,pravastatin 20mg TAB,Withdrawal,19
31378,STK0WD5SVMTC,1,2020-04-01,pravastatin 20mg TAB,Withdrawal,17
31379,5Z94BVK8HJ11,1,2020-04-02,pravastatin 20mg TAB,Withdrawal,16
31380,DLVT88FAOPG8,1,2020-04-02,pravastatin 20mg TAB,Withdrawal,13
31381,7ORTFJPTE7YL,1,2020-04-02,pravastatin 20mg TAB,Withdrawal,12
31382,8QFM4DGWV6NT,1,2020-04-02,pravastatin 20mg TAB,Withdrawal,11
31383,USYCJ7JXFY5A,1,2020-04-03,pravastatin 20mg TAB,Withdrawal,10
31384,YW8F3RYLG0C6,1,2020-04-03,pravastatin 20mg TAB,Withdrawal,9
31385,MA5EBSOWPY7X,1,2020-04-03,pravastatin 20mg TAB,Withdrawal,8
31386,F3N45IO3CQGK,1,2020-04-03,pravastatin 20mg TAB,Withdrawal,6
31387,6ZKSQ5SQKZ1P,1,2020-04-03,pravastatin 20mg TAB,Withdrawal,3
31388,JZJ69URGMH8V,1,2020-04-04,pravastatin 20mg TAB,Withdrawal,0
31389,000PV90G6KGY,1,2020-04-04,pravastatin 20mg TAB,Refill,30
31390,4LJXN75T0EQS,1,2020-04-04,pravastatin 20mg TAB,Withdrawal,29
31391,8OLRJATJQLJB,1,2020-04-04,pravastatin 20mg TAB,Withdrawal,26
31392,DW2B6XST1D6F,1,2020-04-05,pravastatin 20mg TAB,Withdrawal,25
31393,YY630LZC0CZL,1,2020-04-05,pravastatin 20mg TAB,Withdrawal,23
31394,WCPVVAYFTCLN,1,2020-04-05,pravastatin 20mg TAB,Withdrawal,21
31395,44GDSSTLQMSL,1,2020-04-05,pravastatin 20mg TAB,Withdrawal,19
31396,77J03NULUGTA,1,2020-04-06,pravastatin 20mg TAB,Withdrawal,17
31397,LIH3KMJ3TKYZ,1,2020-04-06,pravastatin 20mg TAB,Withdrawal,14
31398,OHZML0IHXSU0,1,2020-04-06,pravastatin 20mg TAB,Withdrawal,13
31399,B8PDI2RE3O1J,1,2020-04-06,pravastatin 20mg TAB,Withdrawal,12
31400,N4WNRPWKP265,1,2020-04-07,pravastatin 20mg TAB,Withdrawal,11
31401,J7YF07ALSRBI,1,2020-04-07,pravastatin 20mg TAB,Withdrawal,8
31402,E9W9VR2TXISH,1,2020-04-07,pravastatin 20mg TAB,Withdrawal,5
31403,4YP28CI4CNTL,1,2020-04-07,pravastatin 20mg TAB,Withdrawal,3
31404,9DRSSG1LSW8V,1,2020-04-07,pravastatin 20mg TAB,Withdrawal,2
31405,CLK8I8Y5XF1Y,1,2020-04-08,pravastatin 20mg TAB,Withdrawal,0
31406,KK4L5TWQWJF4,1,2020-04-08,pravastatin 20mg TAB,Refill,30
31407,3KMJK3R6KA7G,1,2020-04-08,pravastatin 20mg TAB,Withdrawal,29
31408,6DJ0LD21BHS1,1,2020-04-08,pravastatin 20mg TAB,Withdrawal,27
31409,8V5Z0D98C0AU,1,2020-04-09,pravastatin 20mg TAB,Withdrawal,24
31410,XIA712AAD1FA,1,2020-04-09,pravastatin 20mg TAB,Withdrawal,23
31411,SP3L2AGLH1Y9,1,2020-04-09,pravastatin 20mg TAB,Withdrawal,20
31412,719GVHZ4ZMA1,1,2020-04-09,pravastatin 20mg TAB,Withdrawal,19
31413,RVXKBC28TCXP,1,2020-04-10,pravastatin 20mg TAB,Withdrawal,18
31414,K6Q6VR42VBXW,1,2020-04-10,pravastatin 20mg TAB,Withdrawal,17
31415,U3LCNTEX2RNQ,1,2020-04-10,pravastatin 20mg TAB,Withdrawal,15
31416,XZ4PE956M6MP,1,2020-04-10,pravastatin 20mg TAB,Withdrawal,14
