TransactionID,Machine,Day,Medication,Type,AmtRemaining
G7HWX87CY3F5,1,2020-11-05,metoprolol tartrate 25mg TAB,Withdrawal,22
0KZPZ27HFY22,1,2020-11-05,metoprolol tartrate 25mg TAB,Withdrawal,19
WKO195TOUBAW,1,2020-11-06,metoprolol tartrate 25mg TAB,Withdrawal,17
HE180XQOZCZ3,1,2020-11-06,metoprolol tartrate 25mg TAB,Withdrawal,15
13S6CWV69T8I,1,2020-11-06,metoprolol tartrate 25mg TAB,Withdrawal,14
O0ZGTKF588CA,1,2020-11-06,metoprolol tartrate 25mg TAB,Withdrawal,12
8AS6707MNAHY,1,2020-11-07,metoprolol tartrate 25mg TAB,Withdrawal,11
2SENBADLQG8T,1,2020-11-07,metoprolol tartrate 25mg TAB,Withdrawal,8
HLT4HXQVTM8K,1,2020-11-07,metoprolol tartrate 25mg TAB,Withdrawal,7
G7Q0ST60491H,1,2020-11-08,metoprolol tartrate 25mg TAB,Withdrawal,5
0MGG5Y1TWD2X,1,2020-11-08,metoprolol tartrate 25mg TAB,Withdrawal,3
XBCVWCSDOSMX,1,2020-11-08,metoprolol tartrate 25mg TAB,Withdrawal,0
8NDDRFKTZZMS,1,2020-11-09,metoprolol tartrate 25mg TAB,Refill,30
M2LGPRRZPICR,1,2020-11-09,metoprolol tartrate 25mg TAB,Withdrawal,29
UG650FSKGYSF,1,2020-11-09,metoprolol tartrate 25mg TAB,Withdrawal,28
T3JVGYELWSBC,1,2020-11-10,metoprolol tartrate 25mg TAB,Withdrawal,27
H6CRBHEKPG1I,1,2020-11-10,metoprolol tartrate 25mg TAB,Withdrawal,26
HHJZEB01V0DI,1,2020-11-10,metoprolol tartrate 25mg TAB,Withdrawal,25
4L6HHMEG2ES2,1,2020-11-10,metoprolol tartrate 25mg TAB,Withdrawal,23
ONI2PHTRXIC1,1,2020-11-11,metoprolol tartrate 25mg TAB,Withdrawal,22
SR5U8XJFMHFS,1,2020-11-11,metoprolol tartrate 25mg TAB,Withdrawal,21
BFL8FYUT3AJS,1,2020-11-11,metoprolol tartrate 25mg TAB,Withdrawal,19
Z77D6TSXTHFO,1,2020-11-12,metoprolol tartrate 25mg TAB,Withdrawal,17
HKE0WFQSWV6W,1,2020-11-12,metoprolol tartrate 25mg TAB,Withdrawal,14
3JFM38NSZ5EZ,1,2020-11-12,metoprolol tartrate 25mg TAB,Withdrawal,11
QQ6OODHVPGGL,1,2020-11-13,metoprolol tartrate 25mg TAB,Withdrawal,8
OR8CK3DFH6OF,1,2020-11-13,metoprolol tartrate 25mg TAB,Withdrawal,6
8KB89UDQWC8C,1,2020-11-13,metoprolol tartrate 25mg TAB,Withdrawal,3
62ZQIZGWOA08,1,2020-11-13,metoprolol tartrate 25mg TAB,Withdrawal,0
E6KM4FNVWNEO,1,2020-11-14,metoprolol tartrate 25mg TAB,Refill,30
YWAY3RAXHGXZ,1,2020-11-14,metoprolol tartrate 25mg TAB,Withdrawal,29
BCG3KTNBWOMR,1,2020-11-14,metoprolol tartrate 25mg TAB,Withdrawal,27
UEMJOP8O2J4P,1,2020-11-15,metoprolol tartrate 25mg TAB,Withdrawal,25
V3RUGHSC3YDK,1,2020-11-15,metoprolol tartrate 25mg TAB,Withdrawal,24
FIL5EQ87B49X,1,2020-11-15,metoprolol tartrate 25mg TAB,Withdrawal,22
TEFR9FT70KG2,1,2020-11-16,metoprolol tartrate 25mg TAB,Withdrawal,20
7BWZF7BQ7ITU,1,2020-11-16,metoprolol tartrate 25mg TAB,Withdrawal,19
OKQSD9LYFSN3,1,2020-11-16,metoprolol tartrate 25mg TAB,Withdrawal,16
RSHA6JIN5WTX,1,2020-11-17,metoprolol tartrate 25mg TAB,Withdrawal,15
RSAINYGKXAGN,1,2020-11-17,metoprolol tartrate 25mg TAB,Withdrawal,12
0NHB4FTZ8OXA,1,2020-11-17,metoprolol tartrate 25mg TAB,Withdrawal,9
JUBT99VE0SUY,1,2020-11-17,metoprolol tartrate 25mg TAB,Withdrawal,7
SXXJLY1KX79U,1,2020-11-18,metoprolol tartrate 25mg TAB,Withdrawal,6
44NK9PC5Z57N,1,2020-11-18,metoprolol tartrate 25mg TAB,Withdrawal,4
6D7V447E6OYC,1,2020-11-18,metoprolol tartrate 25mg TAB,Withdrawal,2
2QTREZBMCY98,1,2020-11-19,metoprolol tartrate 25mg TAB,Withdrawal,0
PR990URNM58T,1,2020-11-19,metoprolol tartrate 25mg TAB,Refill,30
644L8URKPE9M,1,2020-11-19,metoprolol tartrate 25mg TAB,Withdrawal,29
K2CIAI5Z406Q,1,2020-11-20,metoprolol tartrate 25mg TAB,Withdrawal,27
EDQOS7CTFKPO,1,2020-11-20,metoprolol tartrate 25mg TAB,Withdrawal,24
X24SPMXFH4WN,1,2020-11-20,metoprolol tartrate 25mg TAB,Withdrawal,22
C33KQ6OE2IZO,1,2020-11-20,metoprolol tartrate 25mg TAB,Withdrawal,20
TXR0MCFQE9IH,1,2020-11-21,metoprolol tartrate 25mg TAB,Withdrawal,18
UI3O4OJ8OJ63,1,2020-11-21,metoprolol tartrate 25mg TAB,Withdrawal,16
66M6MBY7Z0XW,1,2020-11-21,metoprolol tartrate 25mg TAB,Withdrawal,14
E69P4HVYTDXN,1,2020-11-22,metoprolol tartrate 25mg TAB,Withdrawal,11
W8H7DI744Y6Q,1,2020-11-22,metoprolol tartrate 25mg TAB,Withdrawal,8
4F5ES1RETJ5N,1,2020-11-22,metoprolol tartrate 25mg TAB,Withdrawal,5
8UZ29H56W2AB,1,2020-11-23,metoprolol tartrate 25mg TAB,Withdrawal,2
WGCQBBX3HAPZ,1,2020-11-23,metoprolol tartrate 25mg TAB,Withdrawal,0
OJLN2F0X2BQL,1,2020-11-23,metoprolol tartrate 25mg TAB,Refill,30
VCIHD9HA5GYG,1,2020-11-24,metoprolol tartrate 25mg TAB,Withdrawal,29
6M2D5NS8S0VP,1,2020-11-24,metoprolol tartrate 25mg TAB,Withdrawal,26
45YVLEX1H96Q,1,2020-11-24,metoprolol tartrate 25mg TAB,Withdrawal,24
D51S0AJOYZU8,1,2020-11-24,metoprolol tartrate 25mg TAB,Withdrawal,23
T3PWZX00CIWI,1,2020-11-25,metoprolol tartrate 25mg TAB,Withdrawal,22
8SDDCP8F3316,1,2020-11-25,metoprolol tartrate 25mg TAB,Withdrawal,19
FOHX73D0MVZ1,1,2020-11-25,metoprolol tartrate 25mg TAB,Withdrawal,18
0R4Z2H8JOB6C,1,2020-11-26,metoprolol tartrate 25mg TAB,Withdrawal,16
KGMG0RKOV7WZ,1,2020-11-26,metoprolol tartrate 25mg TAB,Withdrawal,15
QQQJVUX0VL9E,1,2020-11-26,metoprolol tartrate 25mg TAB,Withdrawal,14
WY4KFTQ6XRJK,1,2020-11-27,metoprolol tartrate 25mg TAB,Withdrawal,12
F3MCQMSS3COC,1,2020-11-27,metoprolol tartrate 25mg TAB,Withdrawal,11
2KMAC67X2ACR,1,2020-11-27,metoprolol tartrate 25mg TAB,Withdrawal,8
5DIVCQVMZ6YZ,1,2020-11-27,metoprolol tartrate 25mg TAB,Withdrawal,6
SNU31XK3P9W4,1,2020-11-28,metoprolol tartrate 25mg TAB,Withdrawal,4
GL04OSDGNYTK,1,2020-11-28,metoprolol tartrate 25mg TAB,Withdrawal,1
VGXPE5UO4ER0,1,2020-11-28,metoprolol tartrate 25mg TAB,Withdrawal,0
GM3MJGZJGWGN,1,2020-11-29,metoprolol tartrate 25mg TAB,Refill,30
8U31YL7FZQ5E,1,2020-11-29,metoprolol tartrate 25mg TAB,Withdrawal,27
UVZ4WGHMJU08,1,2020-11-29,metoprolol tartrate 25mg TAB,Withdrawal,25
1FRHVYX0E01G,1,2020-11-30,metoprolol tartrate 25mg TAB,Withdrawal,24
GO30E7B43NAS,1,2020-11-30,metoprolol tartrate 25mg TAB,Withdrawal,23
USAYI5GXW5DS,1,2020-11-30,metoprolol tartrate 25mg TAB,Withdrawal,21
UGTT4BPWZEKE,1,2020-12-01,metoprolol tartrate 25mg TAB,Withdrawal,18
QACDXZC8W7JR,1,2020-12-01,metoprolol tartrate 25mg TAB,Withdrawal,16
6ASAH04MZXQD,1,2020-12-01,metoprolol tartrate 25mg TAB,Withdrawal,13
FJSKX08OJNWL,1,2020-12-01,metoprolol tartrate 25mg TAB,Withdrawal,10
OK3ENT5GDUCJ,1,2020-12-02,metoprolol tartrate 25mg TAB,Withdrawal,8
725XOSF6RXK4,1,2020-12-02,metoprolol tartrate 25mg TAB,Withdrawal,5
36UZ84HJZ1AJ,1,2020-12-02,metoprolol tartrate 25mg TAB,Withdrawal,3
3Q3EUMNO5RFH,1,2020-12-03,metoprolol tartrate 25mg TAB,Withdrawal,0
R1JQ5HH13KPZ,1,2020-12-03,metoprolol tartrate 25mg TAB,Refill,30
RON85ZISUA7B,1,2020-12-03,metoprolol tartrate 25mg TAB,Withdrawal,28
KLFHAHGTOAUK,1,2020-12-04,metoprolol tartrate 25mg TAB,Withdrawal,25
R8RVYTAV0ZDP,1,2020-12-04,metoprolol tartrate 25mg TAB,Withdrawal,24
DOO8BHY86QF8,1,2020-12-04,metoprolol tartrate 25mg TAB,Withdrawal,23
5OGZ4BBI6091,1,2020-12-04,metoprolol tartrate 25mg TAB,Withdrawal,20
X413Y1365M9K,1,2020-12-05,metoprolol tartrate 25mg TAB,Withdrawal,18
GTQDCZ6S3KJ9,1,2020-12-05,metoprolol tartrate 25mg TAB,Withdrawal,15
8CHP0K3NWZ8L,1,2020-12-05,metoprolol tartrate 25mg TAB,Withdrawal,14
4T7WGNOZECX8,1,2020-12-06,metoprolol tartrate 25mg TAB,Withdrawal,12
ROCDFF8JYZLD,1,2020-12-06,metoprolol tartrate 25mg TAB,Withdrawal,10
ALT888AOU9V3,1,2020-12-06,metoprolol tartrate 25mg TAB,Withdrawal,7
OR1GAN3W4C26,1,2020-12-07,metoprolol tartrate 25mg TAB,Withdrawal,4
DLCYV7GT46IF,1,2020-12-07,metoprolol tartrate 25mg TAB,Withdrawal,2
XY5LT221Y9E6,1,2020-12-07,metoprolol tartrate 25mg TAB,Withdrawal,0
HDSI8GEVQ4IH,1,2020-12-08,metoprolol tartrate 25mg TAB,Refill,30
2UQFOJVH2N4P,1,2020-12-08,metoprolol tartrate 25mg TAB,Withdrawal,29
ZJ3XCASMRVDF,1,2020-12-08,metoprolol tartrate 25mg TAB,Withdrawal,26
D1DHA0LZ7QLY,1,2020-12-08,metoprolol tartrate 25mg TAB,Withdrawal,24
61H2LHCP9TNI,1,2020-12-09,metoprolol tartrate 25mg TAB,Withdrawal,22
798X0R1Q059V,1,2020-12-09,metoprolol tartrate 25mg TAB,Withdrawal,21
8PY6PNRVZ7DK,1,2020-12-09,metoprolol tartrate 25mg TAB,Withdrawal,20
60796FG926CR,1,2020-12-10,metoprolol tartrate 25mg TAB,Withdrawal,17
16ILB6CCFO59,1,2020-12-10,metoprolol tartrate 25mg TAB,Withdrawal,14
569PVF9J3A07,1,2020-12-10,metoprolol tartrate 25mg TAB,Withdrawal,11
Q8RPRFQPR30G,1,2020-12-11,metoprolol tartrate 25mg TAB,Withdrawal,8
8YAUBTMOYXED,1,2020-12-11,metoprolol tartrate 25mg TAB,Withdrawal,7
1KLULOCVEZS7,1,2020-12-11,metoprolol tartrate 25mg TAB,Withdrawal,6
9WKWCCCZ8GZB,1,2020-12-12,metoprolol tartrate 25mg TAB,Withdrawal,3
YY2B26L0M3IN,1,2020-12-12,metoprolol tartrate 25mg TAB,Withdrawal,0
XIPZMNZ076F6,1,2020-12-12,metoprolol tartrate 25mg TAB,Refill,30
3EO0PRFQX9Q0,1,2020-12-12,metoprolol tartrate 25mg TAB,Withdrawal,27
BCY1AYWRO8OJ,1,2020-12-13,metoprolol tartrate 25mg TAB,Withdrawal,25
B2UT1XU2W06L,1,2020-12-13,metoprolol tartrate 25mg TAB,Withdrawal,23
UWNXTUQQNPCQ,1,2020-12-13,metoprolol tartrate 25mg TAB,Withdrawal,21
ORAR6QAYTJML,1,2020-12-14,metoprolol tartrate 25mg TAB,Withdrawal,19
UKT1I1J4BFF2,1,2020-12-14,metoprolol tartrate 25mg TAB,Withdrawal,17
ZDQ2JQZQQ0W9,1,2020-12-14,metoprolol tartrate 25mg TAB,Withdrawal,15
Q484X83EORI7,1,2020-12-15,metoprolol tartrate 25mg TAB,Withdrawal,13
NECSMMDGKY5U,1,2020-12-15,metoprolol tartrate 25mg TAB,Withdrawal,12
CUADSH2TR7ST,1,2020-12-15,metoprolol tartrate 25mg TAB,Withdrawal,11
MWYYN7AT0TO3,1,2020-12-15,metoprolol tartrate 25mg TAB,Withdrawal,10
DVZG3ADSWAW8,1,2020-12-16,metoprolol tartrate 25mg TAB,Withdrawal,7
JWWV1T1QQHXN,1,2020-12-16,metoprolol tartrate 25mg TAB,Withdrawal,6
VP2ZVCYTHGLS,1,2020-12-16,metoprolol tartrate 25mg TAB,Withdrawal,5
TMDY27FY0453,1,2020-12-17,metoprolol tartrate 25mg TAB,Withdrawal,2
KF19NN914UGQ,1,2020-12-17,metoprolol tartrate 25mg TAB,Withdrawal,0
JSWA3V2V51GY,1,2020-12-17,metoprolol tartrate 25mg TAB,Refill,30
T5GHY42Q5PV3,1,2020-12-18,metoprolol tartrate 25mg TAB,Withdrawal,27
XYEF2CFK4JF3,1,2020-12-18,metoprolol tartrate 25mg TAB,Withdrawal,24
GN23QUWE6UCT,1,2020-12-18,metoprolol tartrate 25mg TAB,Withdrawal,23
QLZ8E3CULB7B,1,2020-12-19,metoprolol tartrate 25mg TAB,Withdrawal,20
V1ADF1V55X1H,1,2020-12-19,metoprolol tartrate 25mg TAB,Withdrawal,18
8SB6J41WD7CH,1,2020-12-19,metoprolol tartrate 25mg TAB,Withdrawal,17
BNNQ24PECFI3,1,2020-12-19,metoprolol tartrate 25mg TAB,Withdrawal,14
O8OT0OIN47N6,1,2020-12-20,metoprolol tartrate 25mg TAB,Withdrawal,12
P6OLM3O019TH,1,2020-12-20,metoprolol tartrate 25mg TAB,Withdrawal,10
TUTWKU2QYA2E,1,2020-12-20,metoprolol tartrate 25mg TAB,Withdrawal,7
R1YKNIXZWR7Y,1,2020-12-21,metoprolol tartrate 25mg TAB,Withdrawal,6
PXC3FEZMD61W,1,2020-12-21,metoprolol tartrate 25mg TAB,Withdrawal,5
R6U5AYM2OR0M,1,2020-12-21,metoprolol tartrate 25mg TAB,Withdrawal,4
0XAMTKUJQ9ZC,1,2020-12-22,metoprolol tartrate 25mg TAB,Withdrawal,2
APYOHOA3FQDB,1,2020-12-22,metoprolol tartrate 25mg TAB,Withdrawal,0
0H5QEP9CRLUZ,1,2020-12-22,metoprolol tartrate 25mg TAB,Refill,30
T6KC8P5EGFWZ,1,2020-12-22,metoprolol tartrate 25mg TAB,Withdrawal,29
N2T5B3NICNGB,1,2020-12-23,metoprolol tartrate 25mg TAB,Withdrawal,26
1P0B2RYRM709,1,2020-12-23,metoprolol tartrate 25mg TAB,Withdrawal,24
FZSBUSC5ASA3,1,2020-12-23,metoprolol tartrate 25mg TAB,Withdrawal,21
6NQCHRGEY12D,1,2020-12-24,metoprolol tartrate 25mg TAB,Withdrawal,18
4C8N7QIDA0FJ,1,2020-12-24,metoprolol tartrate 25mg TAB,Withdrawal,15
BQEEDUNX006V,1,2020-12-24,metoprolol tartrate 25mg TAB,Withdrawal,12
A452HSU5PNLZ,1,2020-12-25,metoprolol tartrate 25mg TAB,Withdrawal,9
8Z6FBORHQVUT,1,2020-12-25,metoprolol tartrate 25mg TAB,Withdrawal,8
SVKT9UX1I656,1,2020-12-25,metoprolol tartrate 25mg TAB,Withdrawal,7
7PKO1CSZGPS3,1,2020-12-26,metoprolol tartrate 25mg TAB,Withdrawal,5
MCMT0BOIDFVB,1,2020-12-26,metoprolol tartrate 25mg TAB,Withdrawal,3
573AGA6AADLK,1,2020-12-26,metoprolol tartrate 25mg TAB,Withdrawal,0
GPV9E618CMM3,1,2020-12-26,metoprolol tartrate 25mg TAB,Refill,30
PC539MVZJMQC,1,2020-12-27,metoprolol tartrate 25mg TAB,Withdrawal,29
YH1BAVMJPQDM,1,2020-12-27,metoprolol tartrate 25mg TAB,Withdrawal,28
10OVKIKLRK6I,1,2020-12-27,metoprolol tartrate 25mg TAB,Withdrawal,25
VRQHFIVTOB0O,1,2020-12-28,metoprolol tartrate 25mg TAB,Withdrawal,24
BSILVRQ4F28Y,1,2020-12-28,metoprolol tartrate 25mg TAB,Withdrawal,23
PQ09AD2X6G3Y,1,2020-12-28,metoprolol tartrate 25mg TAB,Withdrawal,21
M69YW4CHVC6Q,1,2020-12-29,metoprolol tartrate 25mg TAB,Withdrawal,18
JWAV3JPCITGM,1,2020-12-29,metoprolol tartrate 25mg TAB,Withdrawal,15
AGPG38FC8DLC,1,2020-12-29,metoprolol tartrate 25mg TAB,Withdrawal,12
KOMVX2TQ04VX,1,2020-12-29,metoprolol tartrate 25mg TAB,Withdrawal,9
9W44U5U62GPX,1,2020-12-30,metoprolol tartrate 25mg TAB,Withdrawal,6
VNIEU1PYUTTT,1,2020-12-30,metoprolol tartrate 25mg TAB,Withdrawal,4
2L6UG3166ZLU,1,2020-12-30,metoprolol tartrate 25mg TAB,Withdrawal,1
N19DFDUXK1AT,1,2020-12-31,metoprolol tartrate 25mg TAB,Withdrawal,0
VY1QZ41R79N5,1,2020-12-31,metoprolol tartrate 25mg TAB,Refill,30
Z0YF0DJBTQZH,1,2020-01-03,montelukast chewable 4mg TAB,Withdrawal,9
AZ7EZUS7C7IJ,1,2020-01-05,montelukast chewable 4mg TAB,Withdrawal,8
XMXIDJ4GR067,1,2020-01-07,montelukast chewable 4mg TAB,Withdrawal,5
9MCDGK8FNB40,1,2020-01-09,montelukast chewable 4mg TAB,Withdrawal,2
TRNPOGM7MPQ1,1,2020-01-11,montelukast chewable 4mg TAB,Withdrawal,0
1UM8RW2H3TPX,1,2020-01-12,montelukast chewable 4mg TAB,Refill,10
E1S745VE3C53,1,2020-01-14,montelukast chewable 4mg TAB,Withdrawal,9
MDWFF8L2O8JJ,1,2020-01-16,montelukast chewable 4mg TAB,Withdrawal,6
C1ZBITPHYGJL,1,2020-01-18,montelukast chewable 4mg TAB,Withdrawal,5
LENKFOJTQMNN,1,2020-01-20,montelukast chewable 4mg TAB,Withdrawal,4
YAFJ8CNRC8AZ,1,2020-01-22,montelukast chewable 4mg TAB,Withdrawal,3
BHGDJ64HHRXR,1,2020-01-24,montelukast chewable 4mg TAB,Withdrawal,2
IDS89KIUDJVD,1,2020-01-26,montelukast chewable 4mg TAB,Withdrawal,1
A61CZ71YWI30,1,2020-01-28,montelukast chewable 4mg TAB,Withdrawal,0
TOSBU8YIRJVU,1,2020-01-30,montelukast chewable 4mg TAB,Refill,10
4L821SXBBFK8,1,2020-01-31,montelukast chewable 4mg TAB,Withdrawal,8
TAV65QL6OM3N,1,2020-02-02,montelukast chewable 4mg TAB,Withdrawal,6
8EBOPG7ASLRH,1,2020-02-04,montelukast chewable 4mg TAB,Withdrawal,5
KVGYDSQHF3XU,1,2020-02-06,montelukast chewable 4mg TAB,Withdrawal,2
0QBJIZHFZZ1E,1,2020-02-08,montelukast chewable 4mg TAB,Withdrawal,1
PBG4Q58ET6YM,1,2020-02-10,montelukast chewable 4mg TAB,Withdrawal,0
7G4VH1YEYL99,1,2020-02-12,montelukast chewable 4mg TAB,Refill,10
M8NTLO0T7MZN,1,2020-02-14,montelukast chewable 4mg TAB,Withdrawal,8
XROL37PQTZWZ,1,2020-02-16,montelukast chewable 4mg TAB,Withdrawal,7
XCQBSCJDYRXT,1,2020-02-18,montelukast chewable 4mg TAB,Withdrawal,5
SD84XL7ND7MH,1,2020-02-19,montelukast chewable 4mg TAB,Withdrawal,3
AGYXQDCTA8XB,1,2020-02-21,montelukast chewable 4mg TAB,Withdrawal,1
P1CXWQLFMC0G,1,2020-02-23,montelukast chewable 4mg TAB,Withdrawal,0
G19AMSXGEAIH,1,2020-02-25,montelukast chewable 4mg TAB,Refill,10
LR79DBSE22RH,1,2020-02-27,montelukast chewable 4mg TAB,Withdrawal,7
J5MYL0SU9UTL,1,2020-02-29,montelukast chewable 4mg TAB,Withdrawal,6
JWQQZQ2URB0B,1,2020-03-02,montelukast chewable 4mg TAB,Withdrawal,4
ZSB0C6F2UQ7W,1,2020-03-04,montelukast chewable 4mg TAB,Withdrawal,2
63WYNMKHRKSS,1,2020-03-06,montelukast chewable 4mg TAB,Withdrawal,0
3E8UJ4K3LGSF,1,2020-03-08,montelukast chewable 4mg TAB,Refill,10
40ITMT2ZAHPF,1,2020-03-09,montelukast chewable 4mg TAB,Withdrawal,7
KTMTIEZPUJ2K,1,2020-03-11,montelukast chewable 4mg TAB,Withdrawal,4
9KAR5QX9AGB6,1,2020-03-13,montelukast chewable 4mg TAB,Withdrawal,3
ZX00ROGAWIZW,1,2020-03-15,montelukast chewable 4mg TAB,Withdrawal,1
CW171YNU7QQI,1,2020-03-17,montelukast chewable 4mg TAB,Withdrawal,0
8YYIOSQ6SMD2,1,2020-03-19,montelukast chewable 4mg TAB,Refill,10
FB8PQF0GV4QF,1,2020-03-21,montelukast chewable 4mg TAB,Withdrawal,7
JXHMRJ4G8PUG,1,2020-03-23,montelukast chewable 4mg TAB,Withdrawal,6
BVGSJWU1IYCH,1,2020-03-25,montelukast chewable 4mg TAB,Withdrawal,5
HPWP0M460CZZ,1,2020-03-27,montelukast chewable 4mg TAB,Withdrawal,2
KYXVA33ITTHK,1,2020-03-28,montelukast chewable 4mg TAB,Withdrawal,1
6G8A180M94G6,1,2020-03-30,montelukast chewable 4mg TAB,Withdrawal,0
AGDK116NYKP3,1,2020-04-01,montelukast chewable 4mg TAB,Refill,10
UBWKJSCGFFBD,1,2020-04-03,montelukast chewable 4mg TAB,Withdrawal,7
HARI71HEQD7C,1,2020-04-05,montelukast chewable 4mg TAB,Withdrawal,6
OPBMTRCKDK1H,1,2020-04-07,montelukast chewable 4mg TAB,Withdrawal,4
WKWEMM4JY37L,1,2020-04-09,montelukast chewable 4mg TAB,Withdrawal,2
EVC7W3MPA65E,1,2020-04-11,montelukast chewable 4mg TAB,Withdrawal,0
A4BAH0VGU1YI,1,2020-04-13,montelukast chewable 4mg TAB,Refill,10
PN1AJAB5POVR,1,2020-04-15,montelukast chewable 4mg TAB,Withdrawal,9
3ZUH8G0FSRPR,1,2020-04-16,montelukast chewable 4mg TAB,Withdrawal,7
FL4ARQU8BXSH,1,2020-04-18,montelukast chewable 4mg TAB,Withdrawal,5
BSBZ364ZOIAL,1,2020-04-20,montelukast chewable 4mg TAB,Withdrawal,2
F2B92HCLAMF7,1,2020-04-22,montelukast chewable 4mg TAB,Withdrawal,0
8TE85K6YPJOF,1,2020-04-24,montelukast chewable 4mg TAB,Refill,10
T2VU5G7I5WTF,1,2020-04-26,montelukast chewable 4mg TAB,Withdrawal,7
QI30CGAP9UCM,1,2020-04-28,montelukast chewable 4mg TAB,Withdrawal,6
QV4RV6HFL0A2,1,2020-04-30,montelukast chewable 4mg TAB,Withdrawal,5
Y6TGVP6CWNHU,1,2020-05-02,montelukast chewable 4mg TAB,Withdrawal,3
4UBYVW69J3PN,1,2020-05-04,montelukast chewable 4mg TAB,Withdrawal,2
SPCW7HWJCIQM,1,2020-05-05,montelukast chewable 4mg TAB,Withdrawal,0
E04XOMV8QYWA,1,2020-05-07,montelukast chewable 4mg TAB,Refill,10
O8AWKENR4OUR,1,2020-05-09,montelukast chewable 4mg TAB,Withdrawal,9
GGQC85KLPB3Q,1,2020-05-11,montelukast chewable 4mg TAB,Withdrawal,8
E1NX63OARE4P,1,2020-05-13,montelukast chewable 4mg TAB,Withdrawal,6
B2R0HQTDYO4W,1,2020-05-15,montelukast chewable 4mg TAB,Withdrawal,3
C7Y038ED5IC2,1,2020-05-17,montelukast chewable 4mg TAB,Withdrawal,0
YYKQN49X5ZHT,1,2020-05-19,montelukast chewable 4mg TAB,Refill,10
2YXPDGE3Z5KB,1,2020-05-21,montelukast chewable 4mg TAB,Withdrawal,7
U0SV8MDZDZO7,1,2020-05-23,montelukast chewable 4mg TAB,Withdrawal,6
4CE07BLAPEAZ,1,2020-05-24,montelukast chewable 4mg TAB,Withdrawal,3
JZBXA4PWMYCW,1,2020-05-26,montelukast chewable 4mg TAB,Withdrawal,2
JSMD2RPAMN5K,1,2020-05-28,montelukast chewable 4mg TAB,Withdrawal,1
B0Z7H60BCTB1,1,2020-05-30,montelukast chewable 4mg TAB,Withdrawal,0
N8E92PHWOKBL,1,2020-06-01,montelukast chewable 4mg TAB,Refill,10
CK8G2QUTIVGT,1,2020-06-03,montelukast chewable 4mg TAB,Withdrawal,9
TKNWNKWA7CNH,1,2020-06-05,montelukast chewable 4mg TAB,Withdrawal,7
3SO6ZS8QOSRU,1,2020-06-07,montelukast chewable 4mg TAB,Withdrawal,5
0FAYKIJFRFW7,1,2020-06-09,montelukast chewable 4mg TAB,Withdrawal,4
VJ6KW3CF9BIU,1,2020-06-11,montelukast chewable 4mg TAB,Withdrawal,1
6QFM1PFIGCTO,1,2020-06-12,montelukast chewable 4mg TAB,Withdrawal,0
OZRNCIZF461K,1,2020-06-14,montelukast chewable 4mg TAB,Refill,10
LKP95UVPXYBG,1,2020-06-16,montelukast chewable 4mg TAB,Withdrawal,9
EKFK8JROPBJE,1,2020-06-18,montelukast chewable 4mg TAB,Withdrawal,8
SJ36DYHXZWMP,1,2020-06-20,montelukast chewable 4mg TAB,Withdrawal,5
TPSLQSE0SLSD,1,2020-06-22,montelukast chewable 4mg TAB,Withdrawal,4
IHNI001YCLKX,1,2020-06-24,montelukast chewable 4mg TAB,Withdrawal,1
WUHVVO9TJLI1,1,2020-06-26,montelukast chewable 4mg TAB,Withdrawal,0
RX1QK4U7IBA0,1,2020-06-28,montelukast chewable 4mg TAB,Refill,10
K4IFNASSQK4Y,1,2020-06-30,montelukast chewable 4mg TAB,Withdrawal,8
TRZ6OTQGVZTL,1,2020-07-01,montelukast chewable 4mg TAB,Withdrawal,5
1NNJZ8OWKCD8,1,2020-07-03,montelukast chewable 4mg TAB,Withdrawal,2
P2URRJUB6OCF,1,2020-07-05,montelukast chewable 4mg TAB,Withdrawal,0
EUSWCC504LHD,1,2020-07-07,montelukast chewable 4mg TAB,Refill,10
SCVDKRPLYOEM,1,2020-07-09,montelukast chewable 4mg TAB,Withdrawal,8
ERM72AVK5JB4,1,2020-07-11,montelukast chewable 4mg TAB,Withdrawal,6
X1LBO6C12LCS,1,2020-07-13,montelukast chewable 4mg TAB,Withdrawal,4
FAYACZBF38T1,1,2020-07-15,montelukast chewable 4mg TAB,Withdrawal,2
0MI3UKYM0JGN,1,2020-07-17,montelukast chewable 4mg TAB,Withdrawal,1
RC4V6368J862,1,2020-07-19,montelukast chewable 4mg TAB,Withdrawal,0
DOOBMHMY0QG0,1,2020-07-21,montelukast chewable 4mg TAB,Refill,10
5ZFFLBOHHRXX,1,2020-07-22,montelukast chewable 4mg TAB,Withdrawal,7
14LW9TS38AK5,1,2020-07-24,montelukast chewable 4mg TAB,Withdrawal,5
N71HCI5DQQGD,1,2020-07-26,montelukast chewable 4mg TAB,Withdrawal,4
2ZF3T0OIYJC7,1,2020-07-28,montelukast chewable 4mg TAB,Withdrawal,3
UOV64EKFP605,1,2020-07-30,montelukast chewable 4mg TAB,Withdrawal,0
OBZETMPVMQNF,1,2020-08-01,montelukast chewable 4mg TAB,Refill,10
2VOXUA9ZVU8I,1,2020-08-03,montelukast chewable 4mg TAB,Withdrawal,8
CBVH8UVHW8JD,1,2020-08-05,montelukast chewable 4mg TAB,Withdrawal,7
WSN6XIIJPFD9,1,2020-08-07,montelukast chewable 4mg TAB,Withdrawal,5
