TransactionID,Machine,Day,Medication,Type,AmtRemaining
FPHB9IHVWM48,1,2020-01-25,ibuprofen 400mg TAB,Withdrawal,29
5C3LFFS1C5L8,1,2020-01-25,ibuprofen 400mg TAB,Withdrawal,28
6ABA2S8AYKVR,1,2020-01-25,ibuprofen 400mg TAB,Withdrawal,25
RI3S8670EMT0,1,2020-01-26,ibuprofen 400mg TAB,Withdrawal,22
AVYUOHOZC3VB,1,2020-01-26,ibuprofen 400mg TAB,Withdrawal,20
E64X8IOGT6IS,1,2020-01-26,ibuprofen 400mg TAB,Withdrawal,17
Z6ZF6JGIP7BF,1,2020-01-26,ibuprofen 400mg TAB,Withdrawal,14
OF8UYU1SR8ER,1,2020-01-27,ibuprofen 400mg TAB,Withdrawal,13
1T7IS43LMS2D,1,2020-01-27,ibuprofen 400mg TAB,Withdrawal,11
YBIMZUFN9T4V,1,2020-01-27,ibuprofen 400mg TAB,Withdrawal,10
0SS0M86WSCR2,1,2020-01-27,ibuprofen 400mg TAB,Withdrawal,9
C32DKQ80MOIZ,1,2020-01-27,ibuprofen 400mg TAB,Withdrawal,7
G6ZH01Z3YQQ5,1,2020-01-28,ibuprofen 400mg TAB,Withdrawal,6
EPXOQ210WGFY,1,2020-01-28,ibuprofen 400mg TAB,Withdrawal,5
RJP40DS4K832,1,2020-01-28,ibuprofen 400mg TAB,Withdrawal,3
4E1RDVS45F0V,1,2020-01-28,ibuprofen 400mg TAB,Withdrawal,2
33ISLK3HD73K,1,2020-01-28,ibuprofen 400mg TAB,Withdrawal,1
FQ3VDAWUMCL1,1,2020-01-29,ibuprofen 400mg TAB,Withdrawal,0
1VTL335A0V7P,1,2020-01-29,ibuprofen 400mg TAB,Refill,30
HVHFA50ADB86,1,2020-01-29,ibuprofen 400mg TAB,Withdrawal,27
JYZM777321F9,1,2020-01-29,ibuprofen 400mg TAB,Withdrawal,24
D2IQMPV8OTX8,1,2020-01-30,ibuprofen 400mg TAB,Withdrawal,21
1F9REHB1UBGB,1,2020-01-30,ibuprofen 400mg TAB,Withdrawal,18
UBCUSMNJSBEN,1,2020-01-30,ibuprofen 400mg TAB,Withdrawal,17
AGPZFIJ6ISYV,1,2020-01-30,ibuprofen 400mg TAB,Withdrawal,16
9QQJEKNS2SSA,1,2020-01-30,ibuprofen 400mg TAB,Withdrawal,15
4SFCGB2L53FV,1,2020-01-31,ibuprofen 400mg TAB,Withdrawal,14
Y2ATRP6D7ZOJ,1,2020-01-31,ibuprofen 400mg TAB,Withdrawal,11
6MJCIN78ETJT,1,2020-01-31,ibuprofen 400mg TAB,Withdrawal,10
HCN5YMW5N93D,1,2020-01-31,ibuprofen 400mg TAB,Withdrawal,7
1M1D6RTDKJYL,1,2020-01-31,ibuprofen 400mg TAB,Withdrawal,4
LFIPNJ2DRLX5,1,2020-02-01,ibuprofen 400mg TAB,Withdrawal,3
JFOHWI7782RT,1,2020-02-01,ibuprofen 400mg TAB,Withdrawal,2
WE1U6RTO5ITY,1,2020-02-01,ibuprofen 400mg TAB,Withdrawal,0
1JHGR5YQALRA,1,2020-02-01,ibuprofen 400mg TAB,Refill,30
6NZT4VCF7ZQ8,1,2020-02-01,ibuprofen 400mg TAB,Withdrawal,29
J0JR8SU858J6,1,2020-02-02,ibuprofen 400mg TAB,Withdrawal,26
WJYKXCY66OI2,1,2020-02-02,ibuprofen 400mg TAB,Withdrawal,24
5M7W0MCQC90B,1,2020-02-02,ibuprofen 400mg TAB,Withdrawal,22
1S967WMSWD1N,1,2020-02-02,ibuprofen 400mg TAB,Withdrawal,21
CMVXCQ3NQ18D,1,2020-02-03,ibuprofen 400mg TAB,Withdrawal,19
R6ELUDU7DNHM,1,2020-02-03,ibuprofen 400mg TAB,Withdrawal,18
BAGYIPRK3L19,1,2020-02-03,ibuprofen 400mg TAB,Withdrawal,16
H60B2N8LVGVJ,1,2020-02-03,ibuprofen 400mg TAB,Withdrawal,14
KSNVTHRU09F2,1,2020-02-03,ibuprofen 400mg TAB,Withdrawal,13
BVM1QLGBX3AS,1,2020-02-04,ibuprofen 400mg TAB,Withdrawal,11
401IVGYV0YIH,1,2020-02-04,ibuprofen 400mg TAB,Withdrawal,9
XM8Y2AJT86CM,1,2020-02-04,ibuprofen 400mg TAB,Withdrawal,6
P2UNUF8H034D,1,2020-02-04,ibuprofen 400mg TAB,Withdrawal,4
A588VE0LQ7I7,1,2020-02-04,ibuprofen 400mg TAB,Withdrawal,2
Q5DTTBXVG13G,1,2020-02-05,ibuprofen 400mg TAB,Withdrawal,0
DMX2WNSBCICT,1,2020-02-05,ibuprofen 400mg TAB,Refill,30
Z0OVYJLVHD2R,1,2020-02-05,ibuprofen 400mg TAB,Withdrawal,29
529CGVNA1K9O,1,2020-02-05,ibuprofen 400mg TAB,Withdrawal,28
OPAWH5JABG93,1,2020-02-06,ibuprofen 400mg TAB,Withdrawal,26
EBU9ED6TD3YR,1,2020-02-06,ibuprofen 400mg TAB,Withdrawal,25
6YFCRX19YCKR,1,2020-02-06,ibuprofen 400mg TAB,Withdrawal,24
T1M2H34T2SP6,1,2020-02-06,ibuprofen 400mg TAB,Withdrawal,21
W6NFN4NYCK9P,1,2020-02-06,ibuprofen 400mg TAB,Withdrawal,19
6NAHJM57DC8J,1,2020-02-07,ibuprofen 400mg TAB,Withdrawal,18
Z8W7PYE0U1OH,1,2020-02-07,ibuprofen 400mg TAB,Withdrawal,17
GUK0TP28SIQ4,1,2020-02-07,ibuprofen 400mg TAB,Withdrawal,15
Z0FPU856W64E,1,2020-02-07,ibuprofen 400mg TAB,Withdrawal,14
8LUMG3QSGLX0,1,2020-02-07,ibuprofen 400mg TAB,Withdrawal,13
BL2I2YKYHRWF,1,2020-02-08,ibuprofen 400mg TAB,Withdrawal,12
D7EZKW495OU3,1,2020-02-08,ibuprofen 400mg TAB,Withdrawal,9
ASK7UH2RE77A,1,2020-02-08,ibuprofen 400mg TAB,Withdrawal,7
E3Q6VQD5SJ0Y,1,2020-02-08,ibuprofen 400mg TAB,Withdrawal,6
9THC8HTV6DFH,1,2020-02-08,ibuprofen 400mg TAB,Withdrawal,4
3UMZBC9S27ZT,1,2020-02-09,ibuprofen 400mg TAB,Withdrawal,2
RO5YBUYYIM14,1,2020-02-09,ibuprofen 400mg TAB,Withdrawal,0
J0QG7LXA3D3O,1,2020-02-09,ibuprofen 400mg TAB,Refill,30
I2M7GOD3QGID,1,2020-02-09,ibuprofen 400mg TAB,Withdrawal,27
JCGA6BN1GZP2,1,2020-02-10,ibuprofen 400mg TAB,Withdrawal,24
JR7Z9N74QBKY,1,2020-02-10,ibuprofen 400mg TAB,Withdrawal,22
ODGSIXARKJTE,1,2020-02-10,ibuprofen 400mg TAB,Withdrawal,20
H8K2CFQ9KDU7,1,2020-02-10,ibuprofen 400mg TAB,Withdrawal,19
L065T3BNQXKY,1,2020-02-10,ibuprofen 400mg TAB,Withdrawal,16
U1GRJJMOR8CQ,1,2020-02-11,ibuprofen 400mg TAB,Withdrawal,14
XB72GMGTNBTW,1,2020-02-11,ibuprofen 400mg TAB,Withdrawal,11
B7LC69NVYWGT,1,2020-02-11,ibuprofen 400mg TAB,Withdrawal,8
MI340S5SNFU5,1,2020-02-11,ibuprofen 400mg TAB,Withdrawal,7
E6LBH20G1YH5,1,2020-02-11,ibuprofen 400mg TAB,Withdrawal,6
CDDV1HQGFCA5,1,2020-02-12,ibuprofen 400mg TAB,Withdrawal,3
FNIN24140CF4,1,2020-02-12,ibuprofen 400mg TAB,Withdrawal,0
ZMUHK7UERJXQ,1,2020-02-12,ibuprofen 400mg TAB,Refill,30
2N3VPUNKIE7B,1,2020-02-12,ibuprofen 400mg TAB,Withdrawal,27
SGQOFP9E5132,1,2020-02-13,ibuprofen 400mg TAB,Withdrawal,24
DZIIOQDZYZBM,1,2020-02-13,ibuprofen 400mg TAB,Withdrawal,23
EN7XG5PH3SQW,1,2020-02-13,ibuprofen 400mg TAB,Withdrawal,20
6VOWSZQVD27K,1,2020-02-13,ibuprofen 400mg TAB,Withdrawal,17
GPZIVNR5IDBP,1,2020-02-13,ibuprofen 400mg TAB,Withdrawal,15
2Z9TN7WLYK14,1,2020-02-14,ibuprofen 400mg TAB,Withdrawal,13
38JF4UGDKXM9,1,2020-02-14,ibuprofen 400mg TAB,Withdrawal,11
NIPMN7PFT8GV,1,2020-02-14,ibuprofen 400mg TAB,Withdrawal,9
4TRDIK8OEHU5,1,2020-02-14,ibuprofen 400mg TAB,Withdrawal,8
15GOWU5EDMAT,1,2020-02-14,ibuprofen 400mg TAB,Withdrawal,6
K0WY51BBRBYZ,1,2020-02-15,ibuprofen 400mg TAB,Withdrawal,3
QJG1X7UD93B3,1,2020-02-15,ibuprofen 400mg TAB,Withdrawal,1
LWFNBFISIGIF,1,2020-02-15,ibuprofen 400mg TAB,Withdrawal,0
CJ3SU1PD4XL8,1,2020-02-15,ibuprofen 400mg TAB,Refill,30
IVOV7VC1SYRX,1,2020-02-16,ibuprofen 400mg TAB,Withdrawal,29
FTLY2I23XPT6,1,2020-02-16,ibuprofen 400mg TAB,Withdrawal,28
T3SHWM4IYFDW,1,2020-02-16,ibuprofen 400mg TAB,Withdrawal,27
VQYVNBM3MJSZ,1,2020-02-16,ibuprofen 400mg TAB,Withdrawal,25
LETKH5D7QNML,1,2020-02-16,ibuprofen 400mg TAB,Withdrawal,23
P9BCIJHHESPE,1,2020-02-17,ibuprofen 400mg TAB,Withdrawal,20
0IQ8DPMDZOY3,1,2020-02-17,ibuprofen 400mg TAB,Withdrawal,19
LWRVXELOJLT6,1,2020-02-17,ibuprofen 400mg TAB,Withdrawal,16
WL8KZ2L8VT68,1,2020-02-17,ibuprofen 400mg TAB,Withdrawal,14
7NP4CT2DJ2DL,1,2020-02-17,ibuprofen 400mg TAB,Withdrawal,13
IMF7LT5X3DA6,1,2020-02-18,ibuprofen 400mg TAB,Withdrawal,12
QVGTWVRQKTGH,1,2020-02-18,ibuprofen 400mg TAB,Withdrawal,11
1IWJB3G313GV,1,2020-02-18,ibuprofen 400mg TAB,Withdrawal,10
RZ4QV0EOEYGI,1,2020-02-18,ibuprofen 400mg TAB,Withdrawal,7
TSEQ6KBQKTIZ,1,2020-02-18,ibuprofen 400mg TAB,Withdrawal,5
M1LGSIT3DS9G,1,2020-02-19,ibuprofen 400mg TAB,Withdrawal,4
GYRLQGX4VZT5,1,2020-02-19,ibuprofen 400mg TAB,Withdrawal,3
UN8WP3VUZJ70,1,2020-02-19,ibuprofen 400mg TAB,Withdrawal,2
9R6930VY6YLM,1,2020-02-19,ibuprofen 400mg TAB,Withdrawal,0
ZGVAZ2T1V7H6,1,2020-02-20,ibuprofen 400mg TAB,Refill,30
MLJYW6XVVKI0,1,2020-02-20,ibuprofen 400mg TAB,Withdrawal,27
N4GFBMH3AKKF,1,2020-02-20,ibuprofen 400mg TAB,Withdrawal,24
MF2RRLQASRG2,1,2020-02-20,ibuprofen 400mg TAB,Withdrawal,22
QZK9VONTD6JW,1,2020-02-20,ibuprofen 400mg TAB,Withdrawal,20
3LJPNR30L408,1,2020-02-21,ibuprofen 400mg TAB,Withdrawal,17
5HXDMR6YXQDG,1,2020-02-21,ibuprofen 400mg TAB,Withdrawal,15
NJ0UEZ8G5WMG,1,2020-02-21,ibuprofen 400mg TAB,Withdrawal,12
7Z7MB1Y8OB1D,1,2020-02-21,ibuprofen 400mg TAB,Withdrawal,10
FCKVARMEXU2W,1,2020-02-21,ibuprofen 400mg TAB,Withdrawal,9
OLKFWZN9CEMT,1,2020-02-22,ibuprofen 400mg TAB,Withdrawal,7
UK0LV8CJW573,1,2020-02-22,ibuprofen 400mg TAB,Withdrawal,5
7HFCERSQ5IYA,1,2020-02-22,ibuprofen 400mg TAB,Withdrawal,3
O7VL9NH013D4,1,2020-02-22,ibuprofen 400mg TAB,Withdrawal,0
LABK0Y8YBHOO,1,2020-02-23,ibuprofen 400mg TAB,Refill,30
TZ65KL780XST,1,2020-02-23,ibuprofen 400mg TAB,Withdrawal,28
T20KUB6UQJAL,1,2020-02-23,ibuprofen 400mg TAB,Withdrawal,26
O10O68MCN54C,1,2020-02-23,ibuprofen 400mg TAB,Withdrawal,25
RGQFNIL0AZ48,1,2020-02-23,ibuprofen 400mg TAB,Withdrawal,22
KK6MT973U5D8,1,2020-02-24,ibuprofen 400mg TAB,Withdrawal,20
QEEB14DWIVQY,1,2020-02-24,ibuprofen 400mg TAB,Withdrawal,18
H1V7L5A4EDAG,1,2020-02-24,ibuprofen 400mg TAB,Withdrawal,15
HDZFWSFWD36L,1,2020-02-24,ibuprofen 400mg TAB,Withdrawal,14
HJY8FYRD4O7A,1,2020-02-24,ibuprofen 400mg TAB,Withdrawal,11
1O0SG6R1F4BO,1,2020-02-25,ibuprofen 400mg TAB,Withdrawal,10
3AVNTD6HUQ5W,1,2020-02-25,ibuprofen 400mg TAB,Withdrawal,7
I1LNMTQWEEAH,1,2020-02-25,ibuprofen 400mg TAB,Withdrawal,5
M0WOZ8MXPZNA,1,2020-02-25,ibuprofen 400mg TAB,Withdrawal,2
P1WIQRK4Y81I,1,2020-02-26,ibuprofen 400mg TAB,Withdrawal,0
6MZE9TF91K1A,1,2020-02-26,ibuprofen 400mg TAB,Refill,30
KH79MW85RECV,1,2020-02-26,ibuprofen 400mg TAB,Withdrawal,28
747ZV1E4OV49,1,2020-02-26,ibuprofen 400mg TAB,Withdrawal,25
BB6VKU8YK0B3,1,2020-02-26,ibuprofen 400mg TAB,Withdrawal,24
8ULUO35ETAZH,1,2020-02-27,ibuprofen 400mg TAB,Withdrawal,23
EGMJOI1TCN0E,1,2020-02-27,ibuprofen 400mg TAB,Withdrawal,22
QF6ZGO90AN7Q,1,2020-02-27,ibuprofen 400mg TAB,Withdrawal,19
1OWOESA0IM7A,1,2020-02-27,ibuprofen 400mg TAB,Withdrawal,17
3305VF4XVC21,1,2020-02-27,ibuprofen 400mg TAB,Withdrawal,16
5AIAE920YGW0,1,2020-02-28,ibuprofen 400mg TAB,Withdrawal,13
CT3PSQW2D9V4,1,2020-02-28,ibuprofen 400mg TAB,Withdrawal,10
VRJF1PWX958G,1,2020-02-28,ibuprofen 400mg TAB,Withdrawal,8
8FRJGV6Q0NCI,1,2020-02-28,ibuprofen 400mg TAB,Withdrawal,5
RWPME77N01YF,1,2020-02-28,ibuprofen 400mg TAB,Withdrawal,3
OE5X732BQHHL,1,2020-02-29,ibuprofen 400mg TAB,Withdrawal,1
5KC5RRUZIXS2,1,2020-02-29,ibuprofen 400mg TAB,Withdrawal,0
C2LZZZ6A02I8,1,2020-02-29,ibuprofen 400mg TAB,Refill,30
WJGU1FMIZV5N,1,2020-02-29,ibuprofen 400mg TAB,Withdrawal,27
NW9KO6IHQ6TS,1,2020-03-01,ibuprofen 400mg TAB,Withdrawal,26
JFLBNA18D2EA,1,2020-03-01,ibuprofen 400mg TAB,Withdrawal,23
4OSPBGQ88RNM,1,2020-03-01,ibuprofen 400mg TAB,Withdrawal,22
N0Q8ZQ6OC006,1,2020-03-01,ibuprofen 400mg TAB,Withdrawal,19
9XNPITLF5GRE,1,2020-03-01,ibuprofen 400mg TAB,Withdrawal,16
UFYRCD84ABMD,1,2020-03-02,ibuprofen 400mg TAB,Withdrawal,14
OOLM0Y3A91IU,1,2020-03-02,ibuprofen 400mg TAB,Withdrawal,11
MPFID8LREMRY,1,2020-03-02,ibuprofen 400mg TAB,Withdrawal,9
I6XBKOAWD2RH,1,2020-03-02,ibuprofen 400mg TAB,Withdrawal,7
1IWIRJ6F3AXF,1,2020-03-02,ibuprofen 400mg TAB,Withdrawal,6
THNW5PSXQJ8M,1,2020-03-03,ibuprofen 400mg TAB,Withdrawal,5
900KC1BVYUN9,1,2020-03-03,ibuprofen 400mg TAB,Withdrawal,2
K4I7Z063IBSY,1,2020-03-03,ibuprofen 400mg TAB,Withdrawal,0
2TN2P4R9YS5N,1,2020-03-03,ibuprofen 400mg TAB,Refill,30
H6FN2FBU794M,1,2020-03-04,ibuprofen 400mg TAB,Withdrawal,27
C4OOW5Z41EKL,1,2020-03-04,ibuprofen 400mg TAB,Withdrawal,24
QE317WELCR4V,1,2020-03-04,ibuprofen 400mg TAB,Withdrawal,23
K8WECGZVBGAL,1,2020-03-04,ibuprofen 400mg TAB,Withdrawal,22
SVVFGYV5UDVX,1,2020-03-04,ibuprofen 400mg TAB,Withdrawal,19
N5RHWKU3N0SG,1,2020-03-05,ibuprofen 400mg TAB,Withdrawal,17
ADUDH9SSTAJ3,1,2020-03-05,ibuprofen 400mg TAB,Withdrawal,15
EGIPY3YUTQS0,1,2020-03-05,ibuprofen 400mg TAB,Withdrawal,13
D4ASD73JQLN7,1,2020-03-05,ibuprofen 400mg TAB,Withdrawal,12
PSEIXVVZJ9LE,1,2020-03-05,ibuprofen 400mg TAB,Withdrawal,11
KOH4N16JU4JA,1,2020-03-06,ibuprofen 400mg TAB,Withdrawal,8
OZVJPKOHMOW9,1,2020-03-06,ibuprofen 400mg TAB,Withdrawal,7
JG19CWHVMA09,1,2020-03-06,ibuprofen 400mg TAB,Withdrawal,6
VJFI8AAKUPPJ,1,2020-03-06,ibuprofen 400mg TAB,Withdrawal,4
B87B7PUUE0ZT,1,2020-03-07,ibuprofen 400mg TAB,Withdrawal,1
2U3EHT8F22XC,1,2020-03-07,ibuprofen 400mg TAB,Withdrawal,0
598KPAXPB2O7,1,2020-03-07,ibuprofen 400mg TAB,Refill,30
AMU7C9OK41A9,1,2020-03-07,ibuprofen 400mg TAB,Withdrawal,29
AYA879DOV8M3,1,2020-03-07,ibuprofen 400mg TAB,Withdrawal,26
01NBCCHVK61J,1,2020-03-08,ibuprofen 400mg TAB,Withdrawal,24
7Q1S2OINFRGR,1,2020-03-08,ibuprofen 400mg TAB,Withdrawal,23
4CMCZY1CZSXD,1,2020-03-08,ibuprofen 400mg TAB,Withdrawal,22
65L8LLVKOKTP,1,2020-03-08,ibuprofen 400mg TAB,Withdrawal,19
YWNXJJ8M0QMC,1,2020-03-08,ibuprofen 400mg TAB,Withdrawal,18
PTTCZ7EHM2PI,1,2020-03-09,ibuprofen 400mg TAB,Withdrawal,17
0Q26N0PJPFE0,1,2020-03-09,ibuprofen 400mg TAB,Withdrawal,14
YRXGABX7VZIL,1,2020-03-09,ibuprofen 400mg TAB,Withdrawal,12
WX3CJQBUGQAE,1,2020-03-09,ibuprofen 400mg TAB,Withdrawal,11
EL7ZKKS7VBCZ,1,2020-03-09,ibuprofen 400mg TAB,Withdrawal,10
38C0BDEA46NQ,1,2020-03-10,ibuprofen 400mg TAB,Withdrawal,7
PYAG01EG1RSS,1,2020-03-10,ibuprofen 400mg TAB,Withdrawal,4
X92YVHOZZCP1,1,2020-03-10,ibuprofen 400mg TAB,Withdrawal,3
LAKXOJDR8PHC,1,2020-03-10,ibuprofen 400mg TAB,Withdrawal,0
E3Z9FR9P8QGA,1,2020-03-11,ibuprofen 400mg TAB,Refill,30
6HEFAHTKWH6B,1,2020-03-11,ibuprofen 400mg TAB,Withdrawal,29
K11UCSRD3IKB,1,2020-03-11,ibuprofen 400mg TAB,Withdrawal,28
UL7RRMBDSY30,1,2020-03-11,ibuprofen 400mg TAB,Withdrawal,27
ANJT3VZK8Y0H,1,2020-03-11,ibuprofen 400mg TAB,Withdrawal,24
03J6AZZHZCUZ,1,2020-03-12,ibuprofen 400mg TAB,Withdrawal,21
T7SVAFKB7Y2L,1,2020-03-12,ibuprofen 400mg TAB,Withdrawal,20
NGNO6000BDRL,1,2020-03-12,ibuprofen 400mg TAB,Withdrawal,18
TY13KY5RJ1Z4,1,2020-03-12,ibuprofen 400mg TAB,Withdrawal,15
ES0120IRHSJX,1,2020-03-12,ibuprofen 400mg TAB,Withdrawal,12
1DFQOMQ2IEYO,1,2020-03-13,ibuprofen 400mg TAB,Withdrawal,9
KUZ5RPS4M2KQ,1,2020-03-13,ibuprofen 400mg TAB,Withdrawal,8
CKQED8LD8UK0,1,2020-03-13,ibuprofen 400mg TAB,Withdrawal,7
E9KN6GZQXLBL,1,2020-03-13,ibuprofen 400mg TAB,Withdrawal,6
JDXP8D2NMOXB,1,2020-03-14,ibuprofen 400mg TAB,Withdrawal,5
2OVCC70K2TBT,1,2020-03-14,ibuprofen 400mg TAB,Withdrawal,2
G54EW48XWET3,1,2020-03-14,ibuprofen 400mg TAB,Withdrawal,0
RWJ4QRY1RRJF,1,2020-03-14,ibuprofen 400mg TAB,Refill,30
6RE43MQJ2E4Z,1,2020-03-14,ibuprofen 400mg TAB,Withdrawal,29
AZBUN0EPD8S7,1,2020-03-15,ibuprofen 400mg TAB,Withdrawal,26
4BP4QOOQM5U8,1,2020-03-15,ibuprofen 400mg TAB,Withdrawal,24
0OD098UZG5UX,1,2020-03-15,ibuprofen 400mg TAB,Withdrawal,21
HMAR8VTYCO8F,1,2020-03-15,ibuprofen 400mg TAB,Withdrawal,18
U3MHRCJZHYZR,1,2020-03-15,ibuprofen 400mg TAB,Withdrawal,16
QMB21JQZWRHN,1,2020-03-16,ibuprofen 400mg TAB,Withdrawal,15
JFF8WGO600XM,1,2020-03-16,ibuprofen 400mg TAB,Withdrawal,14
BHVZ34L5G3SP,1,2020-03-16,ibuprofen 400mg TAB,Withdrawal,13
BQTOO7NR9A49,1,2020-03-16,ibuprofen 400mg TAB,Withdrawal,12
KWUFEMTSLCXL,1,2020-03-17,ibuprofen 400mg TAB,Withdrawal,11
HBR08E1UNEBI,1,2020-03-17,ibuprofen 400mg TAB,Withdrawal,8
A0MW2ODRXV0K,1,2020-03-17,ibuprofen 400mg TAB,Withdrawal,6
4QJX316I21VQ,1,2020-03-17,ibuprofen 400mg TAB,Withdrawal,3
OI46HHVZ78LC,1,2020-03-17,ibuprofen 400mg TAB,Withdrawal,0
062CX40D9VBO,1,2020-03-18,ibuprofen 400mg TAB,Refill,30
9QGI7IAOFVU0,1,2020-03-18,ibuprofen 400mg TAB,Withdrawal,27
OXPE73WGD1V4,1,2020-03-18,ibuprofen 400mg TAB,Withdrawal,26
K4XVY71OQXWD,1,2020-03-18,ibuprofen 400mg TAB,Withdrawal,23
Y5EO8VO80DOH,1,2020-03-18,ibuprofen 400mg TAB,Withdrawal,21
NZBUXTYAI4Z3,1,2020-03-19,ibuprofen 400mg TAB,Withdrawal,18
RD6CR3UKUEX0,1,2020-03-19,ibuprofen 400mg TAB,Withdrawal,17
5DFXOX3FCVNR,1,2020-03-19,ibuprofen 400mg TAB,Withdrawal,15
NSV6T08FXLGB,1,2020-03-19,ibuprofen 400mg TAB,Withdrawal,13
8MG624JDP5N2,1,2020-03-19,ibuprofen 400mg TAB,Withdrawal,10
LPRDFBY4RE8J,1,2020-03-20,ibuprofen 400mg TAB,Withdrawal,8
R0NBI4UWQ9PY,1,2020-03-20,ibuprofen 400mg TAB,Withdrawal,5
XH537XNKW703,1,2020-03-20,ibuprofen 400mg TAB,Withdrawal,4
RJ0QGBEFY2IT,1,2020-03-20,ibuprofen 400mg TAB,Withdrawal,3
D6SW17R89ESA,1,2020-03-21,ibuprofen 400mg TAB,Withdrawal,1
4JTO4FPBSX67,1,2020-03-21,ibuprofen 400mg TAB,Withdrawal,0
3P1D57XOJS86,1,2020-03-21,ibuprofen 400mg TAB,Refill,30
ZP31N3UD5PXG,1,2020-03-21,ibuprofen 400mg TAB,Withdrawal,28
N4IUP68TVX6P,1,2020-03-21,ibuprofen 400mg TAB,Withdrawal,27
OHAN77DR4S96,1,2020-03-22,ibuprofen 400mg TAB,Withdrawal,25
Y3OXUPSME1P9,1,2020-03-22,ibuprofen 400mg TAB,Withdrawal,24
9DO71BPVKYHX,1,2020-03-22,ibuprofen 400mg TAB,Withdrawal,22
ZG06XUY4QKF8,1,2020-03-22,ibuprofen 400mg TAB,Withdrawal,20
GW7UD0VKBF79,1,2020-03-22,ibuprofen 400mg TAB,Withdrawal,17
8D35P3HFEPFH,1,2020-03-23,ibuprofen 400mg TAB,Withdrawal,15
0F6OWSX1GXPZ,1,2020-03-23,ibuprofen 400mg TAB,Withdrawal,14
VUHZXRSX5YN6,1,2020-03-23,ibuprofen 400mg TAB,Withdrawal,12
LP6PVH0VK599,1,2020-03-23,ibuprofen 400mg TAB,Withdrawal,9
4HZU3X87XW6M,1,2020-03-24,ibuprofen 400mg TAB,Withdrawal,8
O9LZTCEAJFUW,1,2020-03-24,ibuprofen 400mg TAB,Withdrawal,7
WJ0E21G8MN5U,1,2020-03-24,ibuprofen 400mg TAB,Withdrawal,5
W4G953TFRKTZ,1,2020-03-24,ibuprofen 400mg TAB,Withdrawal,4
1U2853W6S8H6,1,2020-03-24,ibuprofen 400mg TAB,Withdrawal,1
R2CPW5VNWG2L,1,2020-03-25,ibuprofen 400mg TAB,Withdrawal,0
MLOEPGJPQ6ZU,1,2020-03-25,ibuprofen 400mg TAB,Refill,30
T2M616YXSUP6,1,2020-03-25,ibuprofen 400mg TAB,Withdrawal,29
18Z3STFY8GNM,1,2020-03-25,ibuprofen 400mg TAB,Withdrawal,26
Q1ZQJM8TY3JG,1,2020-03-25,ibuprofen 400mg TAB,Withdrawal,25
Z1PZ97VHLTP0,1,2020-03-26,ibuprofen 400mg TAB,Withdrawal,24
R2B7KLIQE6ME,1,2020-03-26,ibuprofen 400mg TAB,Withdrawal,22
LX0KIRS6GBZB,1,2020-03-26,ibuprofen 400mg TAB,Withdrawal,19
60YBXV4EOIBK,1,2020-03-26,ibuprofen 400mg TAB,Withdrawal,16
1O4M13OY9Z5E,1,2020-03-27,ibuprofen 400mg TAB,Withdrawal,13
9V6R3M0Y9V7J,1,2020-03-27,ibuprofen 400mg TAB,Withdrawal,10
NLT99VJDCR7X,1,2020-03-27,ibuprofen 400mg TAB,Withdrawal,8
6QO72EU5Q83L,1,2020-03-27,ibuprofen 400mg TAB,Withdrawal,7
C75BKDSY1XK2,1,2020-03-27,ibuprofen 400mg TAB,Withdrawal,5
SSK7WQSTJW9F,1,2020-03-28,ibuprofen 400mg TAB,Withdrawal,3
MIY8AZE7FMXT,1,2020-03-28,ibuprofen 400mg TAB,Withdrawal,1
P7JUKV04LUUM,1,2020-03-28,ibuprofen 400mg TAB,Withdrawal,0
HLP9XMO2RH52,1,2020-03-28,ibuprofen 400mg TAB,Refill,30
KFG49FP78ZHC,1,2020-03-28,ibuprofen 400mg TAB,Withdrawal,28
BC1Z1JRMFFQ0,1,2020-03-29,ibuprofen 400mg TAB,Withdrawal,25
4REK9RZS4OOH,1,2020-03-29,ibuprofen 400mg TAB,Withdrawal,23
CRLXUBHJAVO5,1,2020-03-29,ibuprofen 400mg TAB,Withdrawal,21
2M9UD6O07FE7,1,2020-03-29,ibuprofen 400mg TAB,Withdrawal,19
J0I69G5094ID,1,2020-03-29,ibuprofen 400mg TAB,Withdrawal,17
E4WQYB7RODRN,1,2020-03-30,ibuprofen 400mg TAB,Withdrawal,16
U4DN3E7O0FUZ,1,2020-03-30,ibuprofen 400mg TAB,Withdrawal,14
W0U2UGA8NWR5,1,2020-03-30,ibuprofen 400mg TAB,Withdrawal,13
FVNBAV0U2PIL,1,2020-03-30,ibuprofen 400mg TAB,Withdrawal,11
9KP0BQVQYYRC,1,2020-03-31,ibuprofen 400mg TAB,Withdrawal,10
HJ30KIWJ2YWC,1,2020-03-31,ibuprofen 400mg TAB,Withdrawal,8
PCHM6SLJ8AH0,1,2020-03-31,ibuprofen 400mg TAB,Withdrawal,6
MMVAI7W62B6V,1,2020-03-31,ibuprofen 400mg TAB,Withdrawal,4
W90KTKLGE1F1,1,2020-03-31,ibuprofen 400mg TAB,Withdrawal,3
NCX5TBJKYF2V,1,2020-04-01,ibuprofen 400mg TAB,Withdrawal,1
V9WHU1ULJOP1,1,2020-04-01,ibuprofen 400mg TAB,Withdrawal,0
